日期,实际收盘价,预测收盘价,实际涨跌幅(%),预测涨跌幅(%),误差,误差率(%)
2024-04-25,164.15,162.39847546844624,-2.4484459499613753,-1.0670268239742828,1.7515245315537697,1.07
2024-04-26,184.86,194.4654086567994,12.616509290283284,5.196044929568003,9.605408656799398,5.2
2024-04-29,187.7,190.89994538829436,1.536297738829373,3.2673079023554794,3.199945388294367,1.7
2024-04-30,186.31,183.03957392401716,-0.7405434203516137,-1.7553679759448397,3.27042607598284,1.76
2024-05-06,183.22,186.77978716172458,-1.6585261123933215,0.25215348705091106,3.5597871617245858,1.94
2024-05-07,176.79,174.57285519206138,-3.509442200633117,-1.2541121149039065,2.2171448079386096,1.25
2024-05-08,174.8,173.44223639449962,-1.1256292776740673,-0.7767526347256186,1.357763605500395,0.78
2024-05-09,173.18,174.69889432901041,-0.9267734553775719,0.8770610515131108,1.5188943290104078,0.88
2024-05-10,171.2,169.02362812229626,-1.143319089964212,-1.2712452556680773,2.1763718777037298,1.27
2024-05-13,171.55,171.8163393894547,0.20443925233646354,0.36001132561607646,0.2663393894546857,0.16
2024-05-14,165.43,167.06216930285217,-3.567473039930047,0.9866223193206479,1.6321693028521622,0.99
2024-05-15,166.77,166.99588484622038,0.8100102762497841,0.13544693063521962,0.2258848462203673,0.14
2024-05-16,170.5,171.15649210238817,2.2366132997541532,0.38503935623939695,0.6564921023881709,0.39
2024-05-17,170.58,174.84056239396233,0.046920821114371236,2.497691636746581,4.260562393962317,2.5
2024-05-20,176.86,170.6140416206273,3.681557040684713,0.019956396193748296,6.245958379372723,3.53
2024-05-21,177.43,176.88520156364214,0.32228881601266135,-0.3070497865963209,0.5447984363578655,0.31
2024-05-22,173.17,172.55591487999354,-2.400946852279784,-0.3546140324573917,0.6140851200064503,0.35
2024-05-23,173.79,172.55320961761626,0.3580296818155526,-0.7116579678829195,1.236790382383731,0.71
2024-05-24,165.39,162.0597383139495,-4.833419644398418,-2.0135810424151903,3.330261686050477,2.01
2024-05-27,168.39,163.925930120886,1.8138944313440986,-0.8852227336078266,4.464069879113993,2.65
2024-05-28,161.01,158.62223791035876,-4.382683057188663,-1.4829899320795152,2.387762089641228,1.48
2024-05-29,161.0,161.8884720807435,-0.006210794360594907,0.5518460128841716,0.8884720807434974,0.55
2024-05-30,159.97,136.43034293279118,-0.6397515527950315,-14.71504473789387,23.53965706720882,14.72
2024-05-31,157.27,157.16745215289544,-1.6878164655872885,-0.06520496414100763,0.10254784710457443,0.07
2024-06-03,168.35,156.83127653757464,7.045208876454501,-0.2789619523274552,11.518723462425356,6.84
2024-06-04,173.0,175.2219489382881,2.7621027621027583,1.284363548143417,2.221948938288108,1.28
2024-06-05,166.96,165.63743682232138,-3.491329479768779,-0.7921437336359749,1.3225631776786315,0.79
2024-06-06,125.42,124.8803713279349,-24.880210828941063,-0.4302572732140831,0.5396286720651062,0.43
2024-06-07,119.51,113.36967222577296,-4.7121671184819025,-5.137919650428455,6.140327774227046,5.14
2024-06-11,119.01,119.92520560825768,-0.4183750313781265,0.34742331876635346,0.9152056082576792,0.77
2024-06-12,119.21,118.37398576035872,0.16805310478109625,-0.7012953943807267,0.8360142396412726,0.7
2024-06-13,123.7,127.35516978014398,3.7664625450885003,2.954866435039589,3.6551697801439786,2.95
2024-06-14,138.3,144.83430554761102,11.802748585286981,4.724732861613157,6.534305547611012,4.72
2024-06-17,142.51,141.98789518645023,3.0441070137382287,2.666590879573542,0.5221048135497597,0.37
2024-06-18,146.91,150.01358987198748,3.087502631394301,2.112579042942949,3.103589871987481,2.11
2024-06-19,146.0,146.39046786526083,-0.6194268599822972,0.26744374332933774,0.3904678652608311,0.27
2024-06-20,144.7,145.2853749596396,-0.8904109589041198,0.4045438560052465,0.5853749596396085,0.4
2024-06-21,143.0,142.16585388306436,-1.1748445058742174,-0.5833189628920592,0.8341461169356421,0.58
2024-06-24,140.21,143.62090208795146,-1.9510489510489504,0.43419726430170985,3.410902087951456,2.43
2024-06-25,134.9,128.85008899144918,-3.787176378289714,-4.484737589733747,6.049911008550822,4.48
2024-06-26,140.0,144.38432933042776,3.7805782060785775,3.1316638074484033,4.384329330427761,3.13
2024-06-27,136.14,132.00909932940482,-2.757142857142869,-3.034303416038751,4.130900670595167,3.03
2024-06-28,137.88,139.3923162895039,1.2780960775672146,1.096835138891709,1.5123162895039002,1.1
2024-07-01,144.9,138.64789362764782,5.0913838120104415,0.5569289437538626,6.252106372352188,4.31
2024-07-02,145.61,144.42236787949733,0.48999309868875685,-0.8156253832172896,1.187632120502684,0.82
2024-07-03,143.5,139.41815668202455,-1.449076299704699,-2.844490117056073,4.081843317975455,2.84
2024-07-04,143.01,141.59332726737907,-0.34146341463415775,-0.9906109591083927,1.416672732620924,0.99
2024-07-05,141.5,141.8357324466369,-1.0558702188658065,0.23726674673987497,0.3357324466369107,0.24
2024-07-08,144.39,140.8444728423788,2.0424028268551053,-0.4632700760574036,3.545527157621194,2.46
2024-07-09,154.33,158.3104412517754,6.8841332502251,2.579175307312487,3.9804412517753747,2.58
2024-07-10,157.53,161.94567881267395,2.0734789088317163,2.803071676933885,4.415678812673946,2.8
2024-07-11,153.26,155.0428779859569,-2.7105948073382957,1.163302874825077,1.782877985956901,1.16
2024-07-12,150.12,146.92925058945545,-2.04880595067205,-2.125465900975598,3.190749410544555,2.13
2024-07-15,149.58,149.7740414045914,-0.3597122302158251,-0.23045469984585443,0.1940414045913883,0.13
2024-07-16,148.12,149.54583258291458,-0.9760663190266139,0.9626198912466845,1.4258325829145804,0.96
2024-07-17,141.71,137.8275324767979,-4.327572238725352,-2.7397272762699205,3.8824675232021093,2.74
2024-07-18,140.0,144.41093788096458,-1.206689718439069,3.150669914974699,4.410937880964582,3.15
2024-07-19,134.98,132.4516747835851,-3.585714285714292,-1.8731109915653341,2.528325216414885,1.87
2024-07-22,134.6,133.65264101085927,-0.28152318862053605,-0.983374565965861,0.9473589891407244,0.7
2024-07-23,130.92,128.05301822822094,-2.73402674591382,-2.1898730306897805,2.8669817717790522,2.19
2024-07-24,130.34,129.95079282486344,-0.4430186373357681,-0.2986091569253995,0.389207175136562,0.3
2024-07-25,122.27,116.79982331949464,-6.191499156053403,-4.473850233504014,5.470176680505361,4.47
2024-07-26,124.25,125.16011861572541,1.6193669747280648,0.732489831569747,0.9101186157254091,0.73
2024-07-29,129.59,124.25361387442592,4.297786720321928,0.0029085508458070036,5.33638612557408,4.12
2024-07-30,127.66,127.81941394481775,-1.4893124469480767,0.12487384052776333,0.15941394481775717,0.12
2024-07-31,129.5,132.92314086917233,1.441328528904906,2.64335202252691,3.423140869172329,2.64
2024-08-01,129.9,129.72758467653242,0.3088803088803216,-0.13272927133762408,0.1724153234675896,0.13
2024-08-02,118.98,112.43914938295063,-8.406466512702082,-5.497437062573024,6.540850617049372,5.5
2024-08-05,110.12,116.53666149829772,-7.4466296856614544,-2.0535707696270626,6.416661498297714,5.83
2024-08-06,114.48,115.9059199548899,3.9593171086087953,1.2455625042713927,1.425919954889892,1.25
2024-08-07,113.32,111.98752494518847,-1.0132774283717727,-1.175851619141835,1.3324750548115247,1.18
2024-08-08,110.5,108.32089114136711,-2.4885280621249506,-1.9720442159573548,2.179108858632887,1.97
2024-08-09,112.53,113.77585517286204,1.837104072398188,1.1071315852324202,1.2458551728620364,1.11
2024-08-12,113.35,112.66439214553898,0.7286945703367964,0.11942783750021214,0.6856078544610114,0.6
2024-08-13,116.94,118.09263693553244,3.1671812968681046,0.985665243314882,1.152636935532442,0.99
2024-08-14,115.78,114.3565811967986,-0.9919616897554273,-1.2294168277780295,1.4234188032014004,1.23
2024-08-15,115.1,115.50061485767564,-0.5873207807911562,0.348058086599174,0.40061485767564875,0.35
2024-08-16,119.96,123.1649421042724,4.222415291051251,2.6716756454421575,3.204942104272405,2.67
2024-08-19,121.64,120.74131830156611,1.4004668222741046,0.6513156898683906,0.8986816984338901,0.74
2024-08-20,121.69,118.90067095798855,0.04110489970403641,-2.2921596203561956,2.7893290420114454,2.29
2024-08-21,122.22,121.79621489235929,0.4355329114964279,-0.346739574243752,0.4237851076407111,0.35
2024-08-22,121.39,119.71345559301646,-0.6791032564228416,-1.3811223387293323,1.6765444069835382,1.38
2024-08-23,119.92,116.05813342745002,-1.2109728972732547,-3.2203690564959913,3.861866572549985,3.22
2024-08-26,114.34,119.30121873554586,-4.653102068045367,-0.515995050412058,4.961218735545856,4.34
2024-08-27,113.25,111.9836185962876,-0.9532971838376758,-1.1182175750219823,1.2663814037124013,1.12
2024-08-28,112.56,111.6481663473197,-0.6092715231788004,-0.8100867561125646,0.9118336526803006,0.81
2024-08-29,106.64,104.72073935482581,-5.25941719971571,-1.7997567940493064,1.919260645174191,1.8
2024-08-30,108.9,111.03472666707036,2.119279819954989,1.9602632388157553,2.1347266670703533,1.96
2024-09-02,104.13,108.9128659473831,-4.38016528925621,0.011814460406867802,4.782865947383101,4.59
2024-09-03,105.31,105.72356615702446,1.1331988860078912,0.392713091847356,0.4135661570244622,0.39
2024-09-04,101.9,100.46227238733883,-3.2380590637166473,-1.4109201301876075,1.4377276126611775,1.41
2024-09-05,101.67,100.98580767511163,-0.22571148184494794,-0.6729539932018941,0.6841923248883717,0.67
2024-09-06,99.42,97.40260031046039,-2.2130421953378554,-2.0291688689796903,2.017399689539616,2.03
2024-09-09,102.0,98.77310317334633,2.5950512975256412,-0.6506707168111722,3.2268968266536717,3.16
2024-09-10,106.43,107.12525175558065,4.343137254901963,0.6532479146675159,0.6952517555806423,0.65
2024-09-11,106.18,106.96440709852291,-0.23489617589025347,0.7387522118317142,0.7844070985229052,0.74
2024-09-12,108.0,107.67539466557162,1.7140704464117418,-0.30056049484109243,0.3246053344283837,0.3
2024-09-13,115.94,117.16591651850123,7.351851851851854,1.0573715012085987,1.2259165185012364,1.06
2024-09-18,113.64,116.53976850849196,-1.9837847162325284,0.517309391488672,2.8997685084919596,2.55
2024-09-19,110.03,108.95989222507382,-3.1766983456529396,-0.9725600062948232,1.0701077749261856,0.97
2024-09-20,109.0,108.72564317785753,-0.9361083340907017,-0.25170350655272106,0.27435682214246526,0.25
2024-09-23,108.9,108.65437715607216,-0.09174311926605228,-0.3170851779154523,0.2456228439278476,0.23
2024-09-24,122.16,129.5483085784032,12.176308539944891,6.04805875769746,7.388308578403212,6.05
2024-09-25,121.99,123.11857231142618,-0.13916175507531214,0.9251351024068974,1.1285723114261828,0.93
2024-09-26,129.68,133.50961054397192,6.303795393065026,2.9531234916501616,3.82961054397191,2.95
2024-09-27,133.6,145.71516120467248,3.0228254164096136,9.068234434635098,12.11516120467249,9.07
2024-09-30,154.86,134.00340807724535,15.913173652694624,0.30195215362677214,20.85659192275466,13.47
2024-10-08,185.83,155.93163485321264,19.998708510913076,0.692002359042115,29.89836514678737,16.09
2024-10-09,166.4,147.7865058977296,-10.455792929021147,-11.185994051845208,18.61349410227041,11.19
2024-10-10,162.71,151.9385355207211,-2.2175480769230704,-6.620038399163475,10.771464479278904,6.62
2024-10-11,159.64,150.56760624695613,-1.8867924528301994,-5.683032919721771,9.072393753043855,5.68
2024-10-14,162.0,158.62168570537463,1.4783262340265724,-0.6378816678936133,3.378314294625369,2.09
2024-10-15,157.8,153.6048048906433,-2.592592592592591,-2.6585520338128754,4.1951951093567175,2.66
2024-10-16,148.7,145.9376093877905,-5.7667934093789786,-1.8576937540077303,2.7623906122094866,1.86
2024-10-17,150.5,150.65519039178153,1.210490921318108,0.10311653938971825,0.15519039178153093,0.1
2024-10-18,168.0,183.1828784775641,11.627906976744185,9.037427665216724,15.182878477564088,9.04
2024-10-21,164.97,171.89568433855155,-1.8035714285714266,2.3188597253283096,6.925684338551548,4.2
2024-10-22,170.0,175.41365817637526,3.049039219251992,3.1845048096325037,5.4136581763752645,3.18
2024-10-23,156.16,152.7046089602151,-8.14117647058824,-2.212724794944226,3.4553910397848995,2.21
2024-10-24,157.1,160.03123471355272,0.6019467213114638,1.865840046819052,2.931234713552726,1.87
2024-10-25,156.36,162.4796030176692,-0.4710375556969959,3.9137906227098815,6.119603017669192,3.91
2024-10-28,150.54,156.55046048183985,-3.722179585571772,0.12180895487325034,6.010460481839857,3.99
2024-10-29,143.47,139.9387866197525,-4.696426199016868,-2.4612904302275744,3.531213380247493,2.46
2024-10-30,141.25,140.34485793274203,-1.547361817801629,-0.640808543191479,0.9051420672579695,0.64
2024-10-31,143.02,143.04309272934483,1.2530973451327476,0.016146503527356748,0.023092729344824647,0.02
2024-11-01,140.73,134.39935958211584,-1.6011746608866062,-4.498429913937427,6.330640417884155,4.5
2024-11-04,143.15,140.1517758290109,1.7196049172173877,-0.41087484615156794,2.9982241709891184,2.09
2024-11-05,148.29,156.29665724403,3.5906391896611822,5.399323787194015,8.00665724403001,5.4
2024-11-06,142.9,141.18201350986945,-3.6347697080045815,-1.202229874129155,1.7179864901305564,1.2
2024-11-07,145.08,150.29643828047588,1.5255423372988242,3.5955598845298287,5.21643828047587,3.6
2024-11-08,142.21,142.4055063802591,-1.9782189137027895,0.13747723806983592,0.19550638025910416,0.14
